elapsed_s,unix_ts,arduino_ms,sound_amp,tip_count,last_tip_dt_ms,reed_state,bucket_rate_mm_hr,mic_db_unfiltered,mic_db_filtered,rain_state,baseline_amp
13.858904600143433,1771895306.081578,12292,5,0,0,1,0.0,13.979400086720377,10.386719191126291,NO_RAIN,3.327368059688407
13.861985445022583,1771895306.0846589,12325,2,0,0,1,0.0,6.020599913279624,10.343057998347824,NO_RAIN,3.3490943790915226
13.870239019393921,1771895306.0929124,12358,5,0,0,1,0.0,13.979400086720377,10.37942141923155,NO_RAIN,3.363734394901142
13.879054307937622,1771895306.1017277,12391,5,0,0,1,0.0,13.979400086720377,10.415421205906437,NO_RAIN,3.365589940057853
13.887937307357788,1771895306.1106107,12424,3,0,0,1,0.0,9.542425094393248,10.406691244791304,NO_RAIN,3.367433643476728
13.895739078521729,1771895306.1184125,12457,3,0,0,1,0.0,9.542425094393248,10.398048583287324,NO_RAIN,3.368766020755693
13.90067172050476,1771895306.1233451,12490,3,0,0,1,0.0,9.542425094393248,10.389492348398383,NO_RAIN,3.3706283474414263
13.908234596252441,1771895306.130908,12523,3,0,0,1,0.0,9.542425094393248,10.38102167585833,NO_RAIN,3.373784390652745
13.912310123443604,1771895306.1349835,12556,3,0,0,1,0.0,9.542425094393248,10.372635710043678,NO_RAIN,3.3763211648895393
13.920689821243286,1771895306.1433632,12589,3,0,0,1,0.0,9.542425094393248,10.364333603887173,NO_RAIN,3.378732373708237
13.925170421600342,1771895306.1478438,12622,5,0,0,1,0.0,13.979400086720377,10.400484268715505,NO_RAIN,3.380639135756824
13.927824020385742,1771895306.1504974,12655,3,0,0,1,0.0,9.542425094393248,10.391903676972282,NO_RAIN,3.381377576942655
13.987781047821045,1771895306.2104545,12688,4,0,0,1,0.0,12.041199826559248,10.408396638468151,NO_RAIN,3.3825831204659673
13.990870237350464,1771895306.2135437,12721,4,0,0,1,0.0,12.041199826559248,10.424724670349061,NO_RAIN,3.3906761067451274
14.04976487159729,1771895306.2724383,12754,4,0,0,1,0.0,12.041199826559248,10.440889421911162,NO_RAIN,3.399459577426734
14.054187536239624,1771895306.276861,12787,3,0,0,1,0.0,9.542425094393248,10.431904778635982,NO_RAIN,3.402010468275868
14.054187536239624,1771895306.276861,12820,4,0,0,1,0.0,12.041199826559248,10.447997729115214,NO_RAIN,3.403151663991801
14.119509935379028,1771895306.3421834,12853,4,0,0,1,0.0,12.041199826559248,10.463929750089653,NO_RAIN,3.404094893532476
14.124535322189331,1771895306.3472087,12886,3,0,0,1,0.0,9.542425094393248,10.454714703532687,NO_RAIN,3.4059470456259078
14.180794715881348,1771895306.4034681,12919,3,0,0,1,0.0,9.542425094393248,10.445591807441293,NO_RAIN,3.407556690563454
14.237809419631958,1771895306.4604828,12952,3,0,0,1,0.0,9.542425094393248,10.436560140310812,NO_RAIN,3.408229920410665
14.297916650772095,1771895306.52059,12985,3,0,0,1,0.0,9.542425094393248,10.427618789851635,NO_RAIN,3.4088875581123377
14.304730892181396,1771895306.5274043,13018,4,0,0,1,0.0,12.041199826559248,10.44375460021871,NO_RAIN,3.4093441120239
14.372900247573853,1771895306.5955737,13051,5,0,0,1,0.0,13.979400086720377,10.479111055083727,NO_RAIN,3.409578901660786
14.376933336257935,1771895306.5996068,13084,3,0,0,1,0.0,9.542425094393248,10.469744195476823,NO_RAIN,3.4100561449944924
14.381702899932861,1771895306.6043763,13117,3,0,0,1,0.0,9.542425094393248,10.460471004465987,NO_RAIN,3.411223294662909
14.389971733093262,1771895306.6126451,13150,3,0,0,1,0.0,9.542425094393248,10.451290545365259,NO_RAIN,3.412088509342997
14.394380807876587,1771895306.6170542,13184,3,0,0,1,0.0,9.542425094393248,10.442201890855538,NO_RAIN,3.4126016761568305
14.397518157958984,1771895306.6201916,13217,3,0,0,1,0.0,9.542425094393248,10.433204122890913,NO_RAIN,3.413092848715533
14.480506181716919,1771895306.7031796,13250,3,0,0,1,0.0,9.542425094393248,10.424296332605936,NO_RAIN,3.413481123657819
14.483948230743408,1771895306.7066216,13283,3,0,0,1,0.0,9.542425094393248,10.415477620223808,NO_RAIN,3.4143693462318554
14.488012313842773,1771895306.7106857,13316,3,0,0,1,0.0,9.542425094393248,10.406747094965501,NO_RAIN,3.415250670903661
14.492893695831299,1771895306.715567,13349,3,0,0,1,0.0,9.542425094393248,10.398103874959778,NO_RAIN,3.415483112644178
14.49606728553772,1771895306.7187407,13382,3,0,0,1,0.0,9.542425094393248,10.389547087154112,NO_RAIN,3.4157807270313785
14.49606728553772,1771895306.7187407,13415,3,0,0,1,0.0,9.542425094393248,10.381075867226503,NO_RAIN,3.4157807270313785
14.501104831695557,1771895306.7237782,13448,3,0,0,1,0.0,9.542425094393248,10.37268935949817,NO_RAIN,3.4157807270313785
14.508193731307983,1771895306.7308671,13481,3,0,0,1,0.0,9.542425094393248,10.36438671684712,NO_RAIN,3.4157807270313785
14.512413740158081,1771895306.7350872,13514,3,0,0,1,0.0,9.542425094393248,10.35616710062258,NO_RAIN,3.4157807270313785
14.512413740158081,1771895306.7350872,13547,3,0,0,1,0.0,9.542425094393248,10.348029680560286,NO_RAIN,3.4157807270313785
14.516649961471558,1771895306.7393234,13580,3,0,0,1,0.0,9.542425094393248,10.339973634698614,NO_RAIN,3.4157807270313785
14.52077054977417,1771895306.743444,13613,3,0,0,1,0.0,9.542425094393248,10.33199814929556,NO_RAIN,3.4157807270313785
14.52466893196106,1771895306.7473423,13646,3,0,0,1,0.0,9.542425094393248,10.324102418746536,NO_RAIN,3.4157807270313785
14.52890920639038,1771895306.7515826,13679,4,0,0,1,0.0,12.041199826559248,10.341273392824663,NO_RAIN,3.4157807270313785
14.53330135345459,1771895306.7559748,13712,3,0,0,1,0.0,9.542425094393248,10.333284909840348,NO_RAIN,3.4157807270313785
14.537007331848145,1771895306.7596807,13745,5,0,0,1,0.0,13.979400086720377,10.369746061609147,NO_RAIN,3.4157807270313785
14.541142225265503,1771895306.7638156,13778,4,0,0,1,0.0,12.041199826559248,10.386460599258648,NO_RAIN,3.4157807270313785
14.541142225265503,1771895306.7638156,13811,4,0,0,1,0.0,12.041199826559248,10.403007991531652,NO_RAIN,3.4160160041833523
14.601124286651611,1771895306.8237977,13844,3,0,0,1,0.0,9.542425094393248,10.394402162560267,NO_RAIN,3.4160160041833523
14.60316514968872,1771895306.8258386,13877,3,0,0,1,0.0,9.542425094393248,10.385882391878596,NO_RAIN,3.4160160041833523
14.657334804534912,1771895306.8800082,13910,4,0,0,1,0.0,12.041199826559248,10.402435566225401,NO_RAIN,3.4160160041833523
14.716005325317383,1771895306.9386787,13943,3,0,0,1,0.0,9.542425094393248,10.393835461507079,NO_RAIN,3.4160160041833523
14.7209632396698,1771895306.9436367,13976,4,0,0,1,0.0,12.041199826559248,10.4103091051576,NO_RAIN,3.4160160041833523
14.726773023605347,1771895306.9494464,14009,3,0,0,1,0.0,9.542425094393248,10.401630265049956,NO_RAIN,3.4160160041833523
14.730416059494019,1771895306.9530895,14042,3,0,0,1,0.0,9.542425094393248,10.393038213343388,NO_RAIN,3.4160160041833523
14.733141422271729,1771895306.9558148,14075,3,0,0,1,0.0,9.542425094393248,10.384532082153886,NO_RAIN,3.4160160041833523
14.737446784973145,1771895306.9601202,14108,5,0,0,1,0.0,13.979400086720377,10.42048076219955,NO_RAIN,3.4162510195383806
14.741810083389282,1771895306.9644835,14141,3,0,0,1,0.0,9.542425094393248,10.411700205521486,NO_RAIN,3.4162510195383806
14.746039867401123,1771895306.9687133,14174,3,0,0,1,0.0,9.542425094393248,10.403007454410202,NO_RAIN,3.4162510195383806
14.746039867401123,1771895306.9687133,14208,3,0,0,1,0.0,9.542425094393248,10.394401630810032,NO_RAIN,3.4162510195383806
14.750410318374634,1771895306.9730837,14241,3,0,0,1,0.0,9.542425094393248,10.385881865445864,NO_RAIN,3.4162510195383806
14.75446891784668,1771895306.9771423,14274,4,0,0,1,0.0,12.041199826559248,10.402435045056997,NO_RAIN,3.4162510195383806
14.758750915527344,1771895306.9814243,14307,3,0,0,1,0.0,9.542425094393248,10.393834945550358,NO_RAIN,3.4162510195383806
14.813241004943848,1771895307.0359144,14340,5,0,0,1,0.0,13.979400086720377,10.429690596962057,NO_RAIN,3.4166424826846464
14.817307710647583,1771895307.0399811,14373,3,0,0,1,0.0,9.542425094393248,10.420817941936368,NO_RAIN,3.4166424826846464
14.874644994735718,1771895307.0973184,14406,3,0,0,1,0.0,9.542425094393248,10.412034013460936,NO_RAIN,3.4166424826846464
14.92799186706543,1771895307.1506653,14439,3,0,0,1,0.0,9.542425094393248,10.403337924270257,NO_RAIN,3.4166424826846464
14.97873568534851,1771895307.201409,14472,3,0,0,1,0.0,9.542425094393248,10.394728795971487,NO_RAIN,3.4166424826846464
15.036921501159668,1771895307.259595,14505,4,0,0,1,0.0,12.041199826559248,10.411193506277364,NO_RAIN,3.4166424826846464
15.097727298736572,1771895307.3204007,14538,3,0,0,1,0.0,9.542425094393248,10.402505822158522,NO_RAIN,3.4166424826846464
15.163105964660645,1771895307.3857794,14571,3,0,0,1,0.0,9.542425094393248,10.393905014880868,NO_RAIN,3.4166424826846464
15.225922346115112,1771895307.4485958,14604,3,0,0,1,0.0,9.542425094393248,10.385390215675992,NO_RAIN,3.4166424826846464
15.282049179077148,1771895307.5047226,14637,3,0,0,1,0.0,9.542425094393248,10.376960564463163,NO_RAIN,3.4166424826846464
15.34308409690857,1771895307.5657575,14670,3,0,0,1,0.0,9.542425094393248,10.368615209762464,NO_RAIN,3.4166424826846464
15.407570123672485,1771895307.6302435,14703,3,0,0,1,0.0,9.542425094393248,10.36035330860877,NO_RAIN,3.4166424826846464
15.411652326583862,1771895307.6343257,14736,3,0,0,1,0.0,9.542425094393248,10.352174026466615,NO_RAIN,3.4166424826846464
